3.18531	9.58538	-1.83522	0.320132	1
44.322	46.2353	-0.0304321	-1.91891	1
49.0783	49.6813	-0.42298	-2.63899	1
48.4274	8.58019	0.136129	0.0310089	1
14.4345	6.72312	-1.48366	3.23571	1
17.0668	44.2739	-5.11163	-1.14544	1
46.5343	47.1678	0.942759	-3.93007	1
19.1898	6.9277	1.01917	-1.48981	1
8.49639	40.2137	-3.1592	4.97931	1
14.2423	0.819553	-3.17313	-1.36217	1
23.6791	49.3528	2.83235	0.534205	1
19.5273	44.1873	0.937034	2.35504	1
17.9179	4.93516	-2.8928	-0.656963	1
12.5041	45.4905	1.7454	-1.09856	1
22.3393	0.441181	2.56578	-1.36884	1
30.1791	38.8874	4.5986	-3.97862	1
26.1355	45.0717	-0.157039	-0.674513	1
24.7635	6.90122	-1.41679	1.75339	1
31.2832	38.2351	2.60244	-0.643402	1
33.1996	47.9826	-0.863261	4.82144	1
30.1012	2.9037	-1.50527	3.51297	1
36.4815	9.5633	-1.40889	1.69583	1
37.9349	0.977171	1.68011	0.0114566	1
38.7489	43.7066	0.738416	-1.49112	1
30.8734	49.0708	-2.2631	-1.27935	1
42.5281	46.249	0.149073	0.329275	1
38.2458	49.8402	1.68551	2.21655	1
38.692	5.34321	-0.257683	1.95958	1
46.7318	48.7906	-1.48902	-0.402872	1
41.4089	47.1623	0.229296	1.93473	1
37.1104	4.17802	-0.951107	-0.200002	1
4.62895	42.4503	-0.916676	1.653	1
1.22062	3.35956	1.94661	1.56209	1
0.315775	49.2072	2.83183	-2.21084	1
49.1435	48.3929	-0.66884	-1.63632	1
5.48455	18.5369	-0.619692	2.58212	1
41.1808	39.9119	1.52421	1.0185	1
11.3181	0.635385	-1.37646	-2.12309	1
9.13507	1.91046	-1.0195	0.190755	1
16.3706	9.64449	1.58299	-2.49627	1
10.4071	6.03841	4.17654	-1.1209	1
15.2262	5.16527	-2.69974	0.230476	1
14.5961	33.6707	4.41233	-1.36785	1
16.1874	8.35587	-2.21085	-0.338997	1
31.7866	2.01165	-2.00777	0.174578	1
17.4434	1.20062	-0.94869	1.13523	1
19.5765	46.6877	-2.43076	1.03444	1
25.7551	47.8668	1.28983	-0.0259246	1
28.0587	41.545	0.013864	4.32538	1
28.962	46.6044	3.34261	-0.249634	1
21.133	9.02848	0.836832	3.35277	1
34.9918	8.1866	0.412143	-1.14259	1
33.0503	0.883005	1.0391	-0.122699	1
33.5313	46.7893	0.557672	-3.24885	1
35.3306	10.4305	-3.92592	0.785353	1
